사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자	승하차
20180125	8호선	모란	4156	3119	20180128	7275
20180123	경부선	세류	3778	3497	20180126	7275
20180128	2호선	을지로4가	3786	3488	20180131	7274
20180126	안산선	대야미	3916	3357	20180129	7273
20180125	수인선	호구포	3624	3649	20180128	7273
20180207	안산선	초지	3693	3579	20180210	7272
20180131	경강선	판교	3671	3599	20180203	7270
20180114	경부선	서울역	6432	836	20180117	7268
20180206	6호선	창신	4004	3263	20180209	7267
20180121	5호선	신금호	3556	3710	20180124	7266
20180201	6호선	창신	4016	3248	20180204	7264
20180115	9호선	신반포	3617	3647	20180118	7264
20180204	분당선	강남구청	3338	3924	20180207	7262
20180128	5호선	거여	3676	3586	20180131	7262
20180128	수인선	인천논현	3558	3701	20180131	7259
20180128	7호선	용마산	3532	3726	20180131	7258
20180121	3호선	경찰병원	3649	3609	20180124	7258
20180126	우이신설선	정릉	3882	3375	20180129	7257
20180204	2호선	을지로4가	3637	3618	20180207	7255
20180124	경원선	이촌(국립중앙박물관)	4117	3138	20180127	7255
20180117	6호선	창신	4067	3183	20180120	7250
20180128	경강선	경기광주	3545	3701	20180131	7246
20180122	중앙선	양평	3610	3631	20180125	7241
20180205	경의선	능곡	3744	3496	20180208	7240
20180119	과천선	대공원	3613	3627	20180122	7240
20180207	경부선	세류	3719	3519	20180210	7238
20180121	3호선	오금	3652	3585	20180124	7237
20180121	경강선	경기광주	3530	3701	20180124	7231
20180113	9호선	개화	4222	3009	20180116	7231
20180119	분당선	개포동	3570	3660	20180122	7230
20180122	9호선	신반포	3520	3709	20180125	7229
20180121	8호선	산성	3541	3685	20180124	7226
20180121	3호선	을지로3가	3657	3568	20180124	7225
20180120	경부선	성환	3848	3374	20180123	7222
20180212	9호선	신반포	3578	3643	20180215	7221
20180204	2호선	신설동	3755	3463	20180207	7218
20180112	우이신설선	성신여대입구(돈암)	3636	3582	20180115	7218
20180204	경부선	군포	3746	3471	20180207	7217
20180207	9호선	구반포	3490	3725	20180210	7215
20180120	9호선	선유도	3630	3583	20180123	7213
20180121	경춘선	평내호평	3710	3502	20180124	7212
20180206	경부선	신도림	3676	3535	20180209	7211
20180131	경부선	세류	3752	3459	20180203	7211
20180203	9호선	선유도	3677	3532	20180206	7209
20180113	경인선	인천	3934	3275	20180116	7209
20180125	안산선	대야미	3802	3402	20180128	7204
20180124	우이신설선	가오리	3525	3678	20180127	7203
20180211	경인선	간석	3691	3511	20180214	7202
20180125	장항선	온양온천	3604	3598	20180128	7202
20180113	과천선	과천	4046	3155	20180116	7201
20180112	우이신설선	정릉	3792	3409	20180115	7201
20180121	6호선	효창공원앞	3770	3429	20180124	7199
20180129	경인선	도화	3732	3459	20180201	7191
20180127	경의선	금릉	3625	3566	20180130	7191
20180118	경인선	도원	3572	3619	20180121	7191
20180126	경부선	세류	3708	3481	20180129	7189
20180117	경강선	판교	3611	3576	20180120	7187
20180128	3호선	을지로3가	3618	3568	20180131	7186
20180208	경강선	판교	3593	3592	20180211	7185
20180128	경인선	간석	3611	3574	20180131	7185
20180114	과천선	대공원	3460	3721	20180117	7181
20180211	3호선	을지로3가	3499	3681	20180214	7180
20180130	경춘선	마석	3370	3809	20180202	7179
20180121	6호선	태릉입구	3339	3840	20180124	7179
20180118	경춘선	퇴계원	3721	3453	20180121	7174
20180115	경춘선	퇴계원	3753	3421	20180118	7174
20180128	5호선	신금호	3460	3713	20180131	7173
20180122	수인선	숭의	3716	3455	20180125	7171
20180115	경의선	서울역	3260	3911	20180118	7171
20180204	경부선	서정리	3124	4043	20180207	7167
20180124	수인선	호구포	3517	3647	20180127	7164
20180121	5호선	마천	3422	3742	20180124	7164
20180130	경강선	판교	3614	3549	20180202	7163
20180118	9호선	구반포	3443	3720	20180121	7163
20180115	경춘선	마석	3558	3603	20180118	7161
20180112	경의선	서울역	3161	4000	20180115	7161
20180122	경춘선	퇴계원	3744	3415	20180125	7159
20180112	경부선	신도림	3558	3597	20180115	7155
20180131	경의선	서울역	3075	4079	20180203	7154
20180115	중앙선	양평	3594	3557	20180118	7151
20180204	3호선	오금	3734	3416	20180207	7150
20180212	경강선	판교	3603	3544	20180215	7147
20180212	6호선	창신	3980	3167	20180215	7147
20180121	5호선	왕십리(성동구청)	3192	3955	20180124	7147
20180208	수인선	숭의	3672	3473	20180211	7145
20180118	경의선	서울역	3171	3974	20180121	7145
20180112	경인선	도화	3759	3385	20180115	7144
20180203	분당선	매탄권선	3740	3403	20180206	7143
20180117	경부선	서울역	6130	1013	20180120	7143
20180131	경춘선	마석	3633	3508	20180203	7141
20180129	안산선	초지	3590	3551	20180201	7141
20180114	3호선	을지로3가	3633	3506	20180117	7139
20180117	경춘선	사릉	3633	3505	20180120	7138
20180118	6호선	창신	3983	3152	20180121	7135
20180208	경의선	서울역	3049	4085	20180211	7134
20180205	경부선	세류	3710	3424	20180208	7134
20180115	경춘선	사릉	3691	3441	20180118	7132
20180112	9호선	신반포	3504	3628	20180115	7132
20180128	3호선	경찰병원	3480	3650	20180131	7130
20180112	수인선	소래포구	3683	3447	20180115	7130
20180115	수인선	숭의	3709	3420	20180118	7129
20180201	경강선	판교	3562	3563	20180204	7125
20180204	8호선	산성	3542	3582	20180207	7124
20180117	중앙선	양평	3555	3569	20180120	7124
20180206	안산선	초지	3644	3479	20180209	7123
20180130	경의선	서울역	3223	3900	20180202	7123
20180128	중앙선	중랑	3568	3549	20180131	7117
20180114	우이신설선	북한산보국문	3793	3323	20180117	7116
20180123	경의선	능곡	3749	3365	20180126	7114
20180128	경부선	당정	3572	3539	20180131	7111
20180125	9호선	신반포	3514	3588	20180128	7102
20180131	중앙선	양평	3550	3551	20180203	7101
20180120	경의선	야당	3712	3389	20180123	7101
20180124	안산선	대야미	3735	3365	20180127	7100
20180131	경춘선	사릉	3591	3506	20180203	7097
20180119	경인선	도원	3508	3588	20180122	7096
20180201	경의선	서울역	3004	4091	20180204	7095
20180120	경원선	한남	3533	3562	20180123	7095
20180204	경강선	경기광주	3512	3580	20180207	7092
20180204	9호선	증미	3433	3657	20180207	7090
20180122	경강선	판교	3603	3487	20180125	7090
20180125	우이신설선	정릉	3640	3448	20180128	7088
20180123	경인선	도화	3648	3439	20180126	7087
20180120	안산선	초지	3725	3362	20180123	7087
20180120	우이신설선	성신여대입구(돈암)	3431	3654	20180123	7085
20180206	경원선	동두천중앙	3653	3431	20180209	7084
20180122	6호선	창신	3822	3262	20180125	7084
20180128	6호선	월드컵경기장(성산)	3433	3649	20180131	7082
20180112	경부선	성환	3818	3264	20180115	7082
20180204	3호선	을지로3가	3578	3501	20180207	7079
20180201	수인선	숭의	3659	3418	20180204	7077
20180117	9호선	구반포	3442	3635	20180120	7077
20180129	경부선	신도림	3622	3454	20180201	7076
20180114	3호선	오금	3551	3525	20180117	7076
20180118	경강선	판교	3555	3517	20180121	7072
20180204	6호선	효창공원앞	3661	3409	20180207	7070
20180203	경원선	녹천	3878	3188	20180206	7066
20180201	경춘선	마석	3449	3617	20180204	7066
20180212	경부선	서울역	5797	1268	20180215	7065
20180118	경춘선	사릉	3590	3474	20180121	7064
20180125	우이신설선	성신여대입구(돈암)	3503	3557	20180128	7060
20180112	경강선	판교	3538	3518	20180115	7056
20180127	경의선	가좌	3609	3446	20180130	7055
20180207	경강선	판교	3551	3503	20180210	7054
20180113	경원선	소요산	3955	3098	20180116	7053
20180129	경부선	세류	3658	3392	20180201	7050
20180204	수인선	인천논현	3467	3580	20180207	7047
20180129	경의선	능곡	3727	3319	20180201	7046
20180113	9호선	선유도	3628	3418	20180116	7046
20180129	경원선	동두천중앙	3658	3384	20180201	7042
20180206	경부선	세류	3578	3462	20180209	7040
20180207	경의선	서울역	3025	4012	20180210	7037
20180114	3호선	경찰병원	3500	3537	20180117	7037
20180114	6호선	태릉입구	3224	3809	20180117	7033
20180114	경의선	백마	3627	3406	20180117	7033
20180123	9호선	신반포	3480	3551	20180126	7031
20180121	분당선	강남구청	3208	3821	20180124	7029
20180206	경의선	능곡	3653	3374	20180209	7027
20180120	분당선	신갈	3552	3475	20180123	7027
20180129	6호선	창신	3894	3131	20180201	7025
20180129	수인선	소래포구	3675	3347	20180201	7022
20180208	경부선	성환	3486	3533	20180211	7019
20180114	8호선	신흥	3418	3600	20180117	7018
20180127	5호선	을지로4가	3218	3796	20180130	7014
20180120	9호선	노들	3863	3148	20180123	7011
20180201	9호선	구반포	3424	3584	20180204	7008
20180211	6호선	상월곡(한국과학기술연구원)	3682	3322	20180214	7004
20180131	9호선	구반포	3390	3614	20180203	7004
20180127	경원선	월계	3694	3306	20180130	7000
20180117	경춘선	퇴계원	3669	3330	20180120	6999
20180125	안산선	초지	3526	3472	20180128	6998
20180114	5호선	마천	3310	3682	20180117	6992
20180211	8호선	산성	3516	3472	20180214	6988
20180127	7호선	삼산체육관	3651	3337	20180130	6988
20180205	수인선	소래포구	3653	3333	20180208	6986
20180121	경의선	백마	3541	3445	20180124	6986
20180206	수인선	소래포구	3592	3391	20180209	6983
20180121	8호선	신흥	3393	3590	20180124	6983
20180113	경의선	야당	3683	3298	20180116	6981
20180114	경춘선	평내호평	3579	3400	20180117	6979
20180114	5호선	신금호	3371	3607	20180117	6978
20180204	5호선	마천	3322	3655	20180207	6977
20180114	분당선	강남구청	3102	3874	20180117	6976
20180207	수인선	숭의	3580	3395	20180210	6975
20180125	경부선	서울역	5973	1002	20180128	6975
20180211	경부선	당정	3482	3491	20180214	6973
20180211	8호선	신흥	3326	3646	20180214	6972
20180204	중앙선	중랑	3627	3344	20180207	6971
20180114	공항철도 1호선	디지털미디어시티	3536	3432	20180117	6968
20180131	경춘선	퇴계원	3661	3306	20180203	6967
20180124	우이신설선	정릉	3593	3374	20180127	6967
20180204	경인선	간석	3546	3414	20180207	6960
20180130	분당선	개포동	3373	3587	20180202	6960
20180124	우이신설선	성신여대입구(돈암)	3495	3465	20180127	6960
20180121	우이신설선	북한산보국문	3677	3278	20180124	6955
20180129	9호선	신반포	3458	3494	20180201	6952
20180115	경인선	도원	3460	3490	20180118	6950
20180119	9호선	공항시장	3271	3675	20180122	6946
20180122	경부선	성환	3339	3604	20180125	6943
20180115	6호선	창신	3911	3031	20180118	6942
20180127	5호선	양평	3535	3406	20180130	6941
20180126	경강선	판교	3471	3470	20180129	6941
20180119	6호선	창신	3887	3054	20180122	6941
20180131	분당선	대모산입구	3621	3316	20180203	6937
20180130	수인선	숭의	3605	3329	20180202	6934
20180204	5호선	개롱	3328	3601	20180207	6929
20180204	9호선2단계	언주	3591	3337	20180207	6928
20180121	9호선	증미	3404	3522	20180124	6926
20180212	경춘선	사릉	3564	3358	20180215	6922
20180211	분당선	강남구청	3154	3768	20180214	6922
20180121	6호선	상월곡(한국과학기술연구원)	3660	3260	20180124	6920
20180123	수인선	소래포구	3607	3310	20180126	6917
20180127	경부선	세류	3529	3387	20180130	6916
20180130	경인선	도원	3491	3424	20180202	6915
20180208	6호선	독바위	3370	3542	20180211	6912
20180125	6호선	창신	3770	3140	20180128	6910
20180121	4호선	삼각지	2904	4002	20180124	6906
20180126	9호선	신반포	3438	3467	20180129	6905
20180117	9호선	공항시장	3200	3704	20180120	6904
20180208	경춘선	퇴계원	3610	3292	20180211	6902
20180126	경의선	서울역	2943	3959	20180129	6902
20180206	분당선	개포동	3362	3536	20180209	6898
20180123	경원선	동두천중앙	3518	3379	20180126	6897
20180206	경강선	판교	3495	3401	20180209	6896
20180115	경강선	판교	3575	3321	20180118	6896
20180125	경부선	신도림	3510	3384	20180128	6894
20180211	5호선	개롱	3328	3565	20180214	6893
20180130	경춘선	퇴계원	3468	3423	20180202	6891
20180205	경강선	판교	3514	3376	20180208	6890
20180201	중앙선	양평	3348	3540	20180204	6888
20180121	경인선	구일	3439	3449	20180124	6888
20180130	분당선	대모산입구	3496	3378	20180202	6874
20180123	경부선	신도림	3492	3380	20180126	6872
20180122	분당선	개포동	3359	3513	20180125	6872
20180204	3호선	경찰병원	3379	3490	20180207	6869
20180127	경의선	풍산	3544	3324	20180130	6868
20180127	우이신설선	솔샘	3667	3200	20180130	6867
20180201	경춘선	퇴계원	3536	3328	20180204	6864
20180203	9호선	노들	3693	3170	20180206	6863
20180115	경부선	성환	3308	3554	20180118	6862
20180122	9호선	구반포	3300	3561	20180125	6861
20180123	경강선	판교	3456	3404	20180126	6860
20180118	분당선	대모산입구	3589	3268	20180121	6857
20180212	수인선	숭의	3592	3264	20180215	6856
20180205	경춘선	사릉	3498	3356	20180208	6854
20180128	6호선	효창공원앞	3559	3294	20180131	6853
20180114	9호선	마곡나루	3365	3488	20180117	6853
20180203	경의선	야당	3584	3268	20180206	6852
20180208	경춘선	사릉	3516	3334	20180211	6850
20180204	7호선	반포	3381	3469	20180207	6850
20180205	수인선	숭의	3594	3255	20180208	6849
20180123	경의선	서울역	3072	3770	20180126	6842
20180128	8호선	산성	3431	3410	20180131	6841
20180122	분당선	대모산입구	3517	3321	20180125	6838
20180204	경부선	당정	3375	3461	20180207	6836
20180127	7호선	부천종합운동장	3625	3209	20180130	6834
20180126	6호선	창신	3825	3007	20180129	6832
20180129	경강선	판교	3458	3372	20180201	6830
20180117	경인선	인천	3878	2952	20180120	6830
20180128	경의선	백마	3479	3349	20180131	6828
20180114	6호선	상월곡(한국과학기술연구원)	3619	3209	20180117	6828
20180123	6호선	창신	3742	3085	20180126	6827
20180115	9호선	구반포	3285	3535	20180118	6820
20180128	5호선	개롱	3308	3510	20180131	6818
20180114	5호선	왕십리(성동구청)	3116	3702	20180117	6818
20180121	5호선	애오개	3374	3443	20180124	6817
20180205	경의선	서울역	2890	3925	20180208	6815
20180207	9호선	공항시장	3158	3656	20180210	6814
20180201	분당선	대모산입구	3491	3323	20180204	6814
20180129	경부선	성환	3321	3493	20180201	6814
20180115	9호선	공항시장	3134	3678	20180118	6812
20180121	5호선	개화산	3377	3431	20180124	6808
20180130	6호선	독바위	3234	3572	20180202	6806
20180205	9호선	구반포	3265	3538	20180208	6803
20180211	중앙선	중랑	3507	3293	20180214	6800
20180204	우이신설선	북한산보국문	3555	3245	20180207	6800
20180112	6호선	창신	3768	3029	20180115	6797
20180128	8호선	신흥	3270	3526	20180131	6796
20180211	5호선	신금호	3325	3470	20180214	6795
20180203	경원선	소요산	3794	3001	20180206	6795
20180203	과천선	대공원	3238	3556	20180206	6794
20180112	경의선	능곡	3546	3247	20180115	6793
20180207	경춘선	사릉	3466	3326	20180210	6792
20180129	경부선	서울역	5738	1052	20180201	6790
20180122	경부선	서울역	5729	1061	20180125	6790
20180212	경춘선	마석	3406	3379	20180215	6785
20180204	5호선	애오개	3318	3467	20180207	6785
20180123	중앙선	양평	3435	3346	20180126	6781
20180211	3호선	오금	3452	3327	20180214	6779
20180203	6호선	역촌	3163	3613	20180206	6776
20180128	5호선	여의나루	3239	3531	20180131	6770
20180120	3호선	무악재	3377	3393	20180123	6770
20180203	경원선	한남	3329	3439	20180206	6768
20180123	9호선	구반포	3232	3533	20180126	6765
20180126	경의선	능곡	3561	3198	20180129	6759
20180117	분당선	대모산입구	3528	3230	20180120	6758
20180212	경춘선	퇴계원	3587	3170	20180215	6757
20180114	경부선	성환	3116	3638	20180117	6754
20180114	9호선2단계	종합운동장	3799	2949	20180117	6748
20180114	9호선2단계	언주	3565	3183	20180117	6748
20180124	9호선	신반포	3350	3395	20180127	6745
20180113	9호선	노들	3624	3119	20180116	6743
20180121	7호선	반포	3341	3401	20180124	6742
20180201	경춘선	사릉	3431	3309	20180204	6740
20180120	6호선	역촌	3161	3579	20180123	6740
20180114	분당선	선릉	2249	4490	20180117	6739
